user,staked,unstaked,total,factor
0xcf0722f0f8d164529a1aaa4280057103daea8007,4,0,4,100
0xcf30fd1d6e803a343d8fe8f1dbf2968a1d37f4b5,4,0,4,100
0xcf7dcc42b26f633d7a0bba437c468abffa2b0e8c,1,0,1,100
0xcf8ea559da9ea57bb2ad227bb9a0ba21432466ae,3,0,3,100
0xcfd843269826cf550a5fe6be024d0fc4429af953,0,0,0,0
0xcffd5178c7feb482e7a128fef2f7b5aa0bc7aa6c,5,0,5,100
0xd04dc31a42c2b47abb84be174e2c0943ddb8edd1,2,0,2,100
0xd0529b53bae79ebf00e429dc74c897fc372f61de,5,0,5,100
0xd0708d14eb5c896024c47cb9e0b5920ecd0b8d7f,2,0,2,100
0xd09a9e564eafd17f608d444e958f9eabf4ab322b,5,0,5,100
0xd09fb8070299b88e3d0987f422776b79f56bb2fd,6,0,6,100
0xd0b2580057355e9a83b753cd2fbf8e3897ed4576,5,0,5,100
0xd0b342029c97f2a2e65ac660835354438ac64c2e,0,11,11,0
0xd0bea4159cf6466472eb1271908358943328112e,7,0,7,100
0xd0db2581a8d34313f0b2d69839170853c7061ec4,6,0,6,100
0xd0dc2f571e07d79043bae0b8f48442f86644a5a1,5,0,5,100
0xd0dfcd797119b3b2478a6633dfd1acc9cc111311,5,0,5,100
0xd116ec51ced0a7a49bea6555f90872752448d8bc,21,0,21,100
0xd1179b06af822a5137d341be5919f1dee4c20e99,0,0,0,0
0xd13003bc65aa783c18d83dbb4deaf3fc1d6b3a85,1,0,1,100
0xd170c102dd8ff7b5fe04b541bed573ccb29b67f9,10,0,10,100
0xd25be80aa19df2772e963d4d2c69220422a7c216,1,0,1,100
0xd27e9cb2549b5e967a8767c1780b19d0c15bca1b,3,0,3,100
0xd29db813eaa411f50f6e7f03de8913db077c47c9,0,2,2,0
0xd2b41b2209de76ed2b6224e9204248d055ee20c8,3,0,3,100
0xd3034bdc0b7b7168aae7f96f4dda646051635bc7,0,2,2,0
0xd3360e7b427f0658f40fa1bc9e0bfea873b69693,17,0,17,100
0xd342635d56643a723a03d279fccfa0f84f9405d4,3,0,3,100
0xd355d727e8b05a4dc6ab27cffff3b0dfdaf2f702,16,0,16,100
0xd39a27ad61af99a0ead4c599cfbf756f52cf5b59,2,0,2,100
0xd39d55a6ef2b8e778aa73fb6c287ad74500fc2ac,4,0,4,100
0xd3cf20128ca3f5a70911b5f465fda7b98f06bc3c,1,0,1,100
0xd429be74f6cc3115ba6be9b936a17ef22a32f59d,4,0,4,100
0xd44de67cb866f0df3e72856f418751e9304cc7a6,2,1,3,66
0xd48fc1d0e0463f810a17418a01ed26c5ccd4946c,1,0,1,100
0xd498cb337dcf158e0dcd7379b17581bb211055dc,12,0,12,100
0xd508153492f9bc15ff3348dd84ecaba3b3182810,1,0,1,100
0xd5612cc03ee7ad113d54bb959a111de7e4d3ba33,3,0,3,100
0xd5eaa7a18d77b9890afd750a96c6476682abeaf6,1,0,1,100
0xd62221bc0685874e504ed02c498bcf8f1ef27f4c,2,0,2,100
0xd63966252500b475fcc4737ad361400bf6acc26d,1,0,1,100
0xd650861995e4fc170899704f98a8163963f18010,11,0,11,100
0xd6b255f5a554a3b32e828be8d6062f2e33c831c1,1,0,1,100
0xd70150a7a5a42d4cd25974dae077a79a1547fcf2,19,0,19,100
0xd70a3883f0b851c90cf4662018006ce9aa50fba2,0,1,1,0
0xd720292056cc67c56c81b1660ab10c3ff1014f30,8,0,8,100
0xd739b3962642dd0354a40ebca5e223bf3868bd3c,10,0,10,100
0xd74239356ace46f4c930ebde89594630eced6e23,4,1,5,80
0xd7adf74d4ce376fbf90ceb980f0b070625e0f388,37,0,37,100
0xd7b78a82c00922eb00b3793fc798bbef26c1f618,1,0,1,100
0xd7ea93801a82c5608035411b96270d6dc21dccec,9,0,9,100
0xd81e2cb9394b399d6f08c69637adfea1e3634103,12,0,12,100
0xd82fe4ea02a7d26e448090524f204a4a1c8d2259,0,0,0,0
0xd857f3f93a5f3f7cc3280696342d4983097a3c32,1,0,1,100
0xd887a0f9e292336868426173e4dec3b174f74214,0,9,9,0
0xd8a5ec05d7266120f4a7bc12d15138cab94ab35b,0,0,0,0
0xd8e8d578e178e5c4cece7e158a64a9e2cbb8398a,1,0,1,100
0xd90d84f9f7c0bbd1e88f8338b168fa0ad7d935dc,0,8,8,0
0xd90dbe9117676b29c2e06fffc339b24a71051ed0,0,1,1,0
0xd92127901df1b4bd1e4512864dc306587b22c770,2,0,2,100
0xd9ad209297e3b73f1fa242322c72cb48f4745484,0,1,1,0
0xd9fe94c8a0a9159d52683074a63acbf5fff1e379,1,0,1,100
0xda1001ca55f0524688b7419201064ab7650defcd,4,0,4,100
0xda19a28efc5f4b410935099b676b4bc61f507fea,1,1,2,50
0xda19b3642de9c1764cffc7e60b140c0359b74d50,11,0,11,100
0xda2a2acdb2ee22ce276f9bbed943cc82350c4b94,4,0,4,100
0xda3fde8669aa5e143f1b5e05b5d90e273fb997e5,3,0,3,100
0xda7cfca98b95d7e36b977761def01fee0ebec9c5,2,0,2,100
0xda868675563726899c23d504127ceaadf06aba0b,2,0,2,100
0xdac30ea3b13110861de3f44121eedaffdee413dc,6,0,6,100
0xdac7a91516112703448b5d1fbc8b679fce838e8a,1,0,1,100
0xdaef4f083631febac8a7628e173ed1a77761bcbb,21,0,21,100
0xdb0015b3704eb75c0377c3f691a0a390608606c9,4,0,4,100
0xdb57039703e226cfd00dd17dc6ef63a94433a19d,0,1,1,0
0xdba34a99d3ed1352d9e7bd1649f971aa42b873ff,1,0,1,100
0xdbd6b15b6a72b5dc33abb5f537ac21ca4c77bdf7,1,0,1,100
0xdbdb628736fada7d799581105d53c8b636e7467e,0,1,1,0
0xdbe9a3735686c19652c58015b1b183a3272091ff,2,0,2,100
0xdc61b2b6918ea88a977d2f8701b029b25496ba97,4,0,4,100
0xdcc1823f3e799d54d229895755ba8953d6bf478f,2,0,2,100
0xdcd051d34b88d52cb9fefd8159434ee227990412,4,0,4,100
0xdcf68f3d0fe2d77e924d0709cb87476928a50007,6,0,6,100
0xdd0e245441eb89ea633a4111d51c7b50154c3262,10,0,10,100
0xdd180747645b3f09a3468a226c743ecd46af50e2,8,0,8,100
0xdd2cbb6d97464eb97912a7282fc529f8fd197632,1,0,1,100
0xdd5864a413b7ba1cd438e20ca7a14d0e68fc0bfe,1,0,1,100
0xde76a4adf9d6e085962ecdacc86033f20ac1d365,0,1,1,0
0xde853eed1790d8c954a9d2200d1179acb8a3a58a,408,0,408,100
0xdebae3a8b9da315b1bd9d1d606322c40554733e0,7,0,7,100
0xdf950d87d74328f76094cd2ba6e9adbc1cb796eb,2,0,2,100
0xdfb5396f06be50eaa745094ff51d272c292cc218,10,0,10,100
0xdfc53a9f5256adfb10396231c08bd773e4430d14,2,0,2,100
0xdfe9def041c0a05d3de86d24adaa8f9a31cd0118,5,0,5,100
0xe03502977494939fee6f6a346301d5cb86b956d2,5,0,5,100
0xe03d6003877b826b7dabd6e10802c30563c95bdc,0,0,0,0
0xe0878a84505a33e0bece816f8d70a0c635caef00,5,0,5,100
0xe0c605d64d23d58211c547ad63a9a2c3c06cd1be,14,0,14,100
0xe0f9ca15c2061c2a7ebe0dab3154ac1ca0f07696,4,0,4,100
0xe10ea7dee2ad5eebb0429f33494c830fd811e011,2,0,2,100
0xe111fda134ff7e5da80d77d6e2f9cd7ef2a0be57,2,0,2,100
0xe13822a389bf844cf3d3304ce869a292aac11f87,1,0,1,100
0xe1a5eb15a66390e14fa2f268fd9901127de8d5c4,0,6,6,0
0xe1adced8e6cb112a0a06a800d54719133c918698,10,0,10,100
0xe1e86ed23c76310ae36e79a5131b2c0fda37d9e2,1,0,1,100
0xe21ab71fb3bbeb78f1da91aa3b678fd46256dae6,1,0,1,100
0xe221546221c0f58c78458b1b16014dc88417c063,4,0,4,100
0xe221f2fb3833cf228cc32dff0241aa2a45695cd1,4,0,4,100
0xe293d3cbccdfdb55632415dd21a87da305a1f7f0,8,0,8,100
0xe2d705b529949141296ec534efc1d2856f833fee,5,0,5,100
0xe2f6297b21bdebd0d4dce1fedac0fd3daa1825c6,1,0,1,100
0xe2ff56d0d334fc1b68bca1799572cd4419591cfb,4,0,4,100
0xe35650051c940f1b64bfd00525801481d4905dae,1,0,1,100
0xe3766eab7bc76657fe0fdf4833db5a222aaad771,1,0,1,100
0xe377d75aa5ffaffd68f6ba852ce2d7e7de26ce3f,1,0,1,100
0xe386de6d4beac532939a9994431e61fc112bea02,1,0,1,100
0xe3933a68c04a685a6088b207e226482f23d13ca0,1,0,1,100
0xe3f1abd4fc3435c452b6267c407ec535800b52f0,1,0,1,100
0xe46e3412e699372f8e14dcf845b0fab7e0b74a5c,7,0,7,100
0xe4c10ca279fc9cfce47826c40d88ba32a29f853b,2,0,2,100
0xe51443496b9506d3811ae14691121eff7e41b08a,7,0,7,100
0xe58bebfb39ad59d0a6349bd7ec7bc98336cc0018,1,0,1,100
0xe597bdfd24184392ce77a14b0a86f4be10a865e3,20,0,20,100
0xe59ab7d5a0c31b6532457609350c22244765ac8c,2,0,2,100
0xe613b9f2dd4da5c99dc2aa7bc94f5552c35f7253,1,0,1,100
0xe61472f6d7f7fc10cb4c52b4978641ea6c75ed63,1,0,1,100
0xe61adec2a67f6d05b5f9038b8ebac2280274909f,0,0,0,0
0xe714efae85bd12a18c737534a4e0bb25db925d57,4,0,4,100
0xe71741d38297baca0926c2198016921b7ae013bc,7,0,7,100
0xe71f16bf41d65c35e09b209b6666faa9f8b6cd2b,7,0,7,100
0xe71f1a92c8156b0746e62f093ee7053411b26ddd,1,0,1,100
0xe75480d20f17c136e526a0d2fe3e5eec6b05550d,1,0,1,100
0xe76f219ab1ac1828cd3664ad7a4493f59fc5ecb5,0,1,1,0
0xe7833cf6ae9a898ded324ed2eae5ade2b26e3aee,1,0,1,100
0xe78ec945604f3fb25e1b04bdb87016c8e6cf3a77,1,0,1,100
0xe7b622e9a313e79a7b693485f0f5878740bc9249,0,0,0,0
0xe7ccac31019ce03444d55337a65fc03117be348d,8,0,8,100
0xe7d3993cd5798fa0d85dcc33bf8db835ed96ac0d,1,0,1,100
0xe85681e3c53d6f354d5294b51558c14545a74c1f,0,0,0,0
0xe8584d1552c0e68ef8fc580169456a8806a9ee5f,3,0,3,100
0xe867a9f69873d47faa720c391713b9d32a8523a3,2,0,2,100
0xe903fe4531e9dc5f7c5f2b3f5cd72c1c351a14d7,5,0,5,100
0xe9137a9c82f569c6bc24b4f4dd705d63171c2610,3,0,3,100
0xe94a565f58b1537909c223841f8fa80228a4398d,12,0,12,100
0xe972f302c8bf207f5f9c459df5ab9907724c3f31,0,5,5,0
0xe98275277cd0e400334db7268edde89592782693,65,1,66,98
0xe9b79b0edbf9d5bf3b164eb9d96fea98d9211098,3,0,3,100
0xea6f0dfd94b87ba819310e7a430167474d0c7c6b,2,0,2,100
0xea7c361c0e7c1893b9cc717f313942c87b5f388a,7,0,7,100
0xea8e2a86890d7f0b8316a77d5efd6fc2a6d56218,9,1,10,90
0xea9a9bcb97d9e0c12d1a95e9b92322836f164c5a,15,1,16,93
0xeadc374e6f8a5fcad0ca698d2ade1a669ab1b6d9,2,0,2,100
0xeadf4e988943544a74a8f75f63df58b9293b794b,3,0,3,100
0xeb23b8ac617a6a7bd816a32416855bc6957d2039,16,0,16,100
0xeb25a42da6ea3d96567304c35ee77bd39ed8aa4d,3,0,3,100
0xeb5a29438829de4332869d7695a18801533c1b2a,1,0,1,100
0xeb9502bc812c21e71d7119bf0167ab4545eeb779,1,0,1,100
0xeba7c21005589ac966e9f27d22390b002af6b306,20,0,20,100
0xebb5708c805b7f3caf210308a810fdb67bed4046,70,0,70,100
0xebd1b04caf3957d77dc0694063102d6188154307,1,0,1,100
0xec21352cc39162099e4a8a08d4ec7dd9de38aed0,0,0,0,0
0xec2531f8f9632a36fa324964036e3422879a63bd,2,23,25,8
0xec2cbe4609f2e8d82d511356346c422d49da423f,5,0,5,100
0xec430b3ab4172691fc7908ca77c903a90d07dbad,0,0,0,0
0xec443da6effd7f81be221aeb874abb2d7d5362ca,4,0,4,100
0xec7f46d88b7bbcdf69419d19099bd6394a3d8f95,3,0,3,100
0xec964b6c91abde8f583f744de48da87b9f43035e,4,0,4,100
0xecabaaf0764d5de2921cbac981a76cd58d1f99f8,3,0,3,100
0xecad36c8d409adaa4506e9e91d42059394c7a2ec,8,0,8,100
0xecd55317700732fcfe12c0a59aad90c4ace8722a,15,0,15,100
0xed81db364f5a15f96817b9b2e416edf01ca295c3,4,0,4,100
0xee1b719046f7dcc74f5d93041a4e9765a07338a0,0,2,2,0
0xee5e6db46a36a62639d285ca85f046aec9259771,15,0,15,100
0xee741fc3144e0e3bcb99ad46700b70a169699ffe,13,0,13,100
0xee7ad10fbf6bae8f53a7af42c78659a49ae3abdf,0,1,1,0
0xee8528080163c8a992692e5a7a7729acbd82e4ed,1,0,1,100
0xef009c0c814d21ddb518be2f6d95fce8dda66242,0,1,1,0
0xef3061a81564d8fe71ff88feaaf07a70f35015f1,8,0,8,100
0xef33089d15c86a7a12df7e416eeb125da99e44d3,1,0,1,100
0xef461b5eccc769ffb7d3eeff218fedf4e62c7c91,5,0,5,100
0xef609ab6fd2c7f403b64c435d1d80c85c71a658f,9,0,9,100
0xef69a8f673bc2385116f785d844789ed08bfbb5e,1,0,1,100
0xef6d872d7fea2bf5db5fc646eafd2cc9a6876c96,3,0,3,100
0xef83b13331dd79ecf1d39efd77462e094c698062,7,0,7,100
0xef903d012512b723d660f20c8c2f88f4b6b8c47e,4,0,4,100
0xef924b7f0cb4b5170c13e3aaad815e862b152a42,5,0,5,100
0xef9e56012a4f1cfade136f878672d08b6429b71e,1,0,1,100
0xefc963e6b8423faa918ee52f1f9ab4712293f800,3,0,3,100
0xf0074d056d005c0696e699ef5312111750835885,1,0,1,100
0xf007bd7a23a4909f9acf898ba1c6ac88d4e82a35,2,0,2,100
0xf01d9114b780154b08b1515d7fa2808fdb691495,2,0,2,100
0xf025066cb626bd6b3ff45231d31c26a1604b471b,1,0,1,100
0xf02a31a4e66e8872645c3daefd30897d2d9ed78a,3,0,3,100
0xf0352681bcdba8296b716d4ee085c27433fff690,1,0,1,100
0xf08f041892253402337211d9b37649a7af1fde8b,0,2,2,0
0xf09e7eb89e73c8eea8ba12950ca0cdf0db2cc2ab,18,0,18,100
0xf0a960597f499fbf04a182b1ef98ef5d10c0424a,2,0,2,100
0xf0ca14affa446ff2443ec6e6986232631c7d7595,0,0,0,0
0xf0d3a8021b63469e7ee7726e61831b142fe655b0,8,6,14,57
0xf0d9bbf11790c2dc45eb70405bb31c836b1da0a1,0,1,1,0
0xf0f225e01cf084d3c246ad595ab60d0d4f5b4c78,4,0,4,100
0xf1238ad65908fe71f818fca7c2832551027fe90c,3,0,3,100
0xf12dcfaf68684b7205b212f5b94b4d7017cd75e8,2,0,2,100
0xf19a9c755564e8f22179f4dae665a4ab9d454f13,1,0,1,100
0xf2439241881964006369c0e2377d45f3740f48a0,2,0,2,100
0xf251efb1d2f28204b2cd77ff30e9dc7564adfafd,3,0,3,100
0xf2bdde2377c058a0425f954ecfe467a497046d9c,0,1,1,0
0xf2ce6990e7358b615baede924dc2de775ebdbfe0,2,0,2,100
0xf3601839e415160f86fbe0540c5868fc4ace715b,4,0,4,100
0xf41399aac0d78cc955108e12916204d90faff875,117,0,117,100
0xf43224b0f14a5cb562bbdc49593bea122a3c4abf,1,0,1,100
0xf439806e0cd051c9c68cf3f8738eaa0f02900e88,5,0,5,100
0xf47f42b1fbf477e89cb8f08815da073d287b973b,1,0,1,100
0xf49c65dfa7c9061f693660c3b363467063b0588e,2,0,2,100
0xf4a4800b210d0d40fbbe0c259c794f3000206f1e,1,0,1,100
0xf4c3e30fd5b996ed108dcf104a159efe51297b93,36,0,36,100
0xf4da29c7530489f749bcaa469ec51e37bc3b02f6,2,0,2,100
0xf4f7da2f1429b9260595035778cb842665920e08,1,0,1,100
0xf4fcb4d9e3dba04a5ef4b4e984d8bfa7962d95a6,12,0,12,100
0xf50d410b2420c1f1ea03eddcb5032cf2c2b9e377,0,0,0,0
0xf51ae724a075c9dfe4d058d62e9618bce2308b99,2,0,2,100
0xf540066c9583155413804d2b91f910ee5881318c,1,0,1,100
0xf540dc3aa5345d0a6679d6b399a2a22cfc3093ff,1,0,1,100
0xf548c915e430e986d6d12bf49cf4e018344ce75c,58,0,58,100
0xf55a2bdcd6e9788b39bfd340250bde2c2c358009,6,0,6,100
0xf56001723d00c15ca5c390fd38d1786d34f0ad48,1,0,1,100
0xf570088ecc1eafa73bb649f5c79a724e4ae10af6,6,0,6,100
0xf5954378e1f7c6206a5d9c41fe4bfc6402b628d3,2,0,2,100
0xf5ab6b4a8d578807491ef59ce855982990932617,4,0,4,100
0xf5cd7564b9409fbcbb21c43d8fc1e4ad88ba23cb,1,0,1,100
0xf5efb67a179e0935e5bfd65c52cb098142ee6e8f,2,0,2,100
0xf5f6a4a2a3466b26c7f161258fc47ff5800c0116,1,0,1,100
0xf6415dfa98ee51cc55c26a2d00b28de7e91f461d,1,0,1,100
0xf64a846eb8f314d44d82c0e9dd2aa8f3051cfa66,3,0,3,100
0xf6541d65361bfae44117350b7d70fb0828aab7f2,5,0,5,100
0xf67ea142691355005bea99cb01571dba6029a86c,8,0,8,100
0xf67f27b0c31067d0253d2f3e08fa925f235be5c5,3,0,3,100
0xf6bf4b88a8067f5216c1e2e50008cbbb1da60d35,1,0,1,100
0xf6c2d393489fc5e4e157450e82f7c01182aefbc9,1,0,1,100
0xf6cab4279a1aa744a3e7034d13aa14e1d30e3169,1,0,1,100
0xf702e13a36618855e026afb4bf9c4d2113ccb680,5,0,5,100
0xf71109225ddf9f1e98af54c1cd454c77bcfe86e9,9,0,9,100
0xf71f65997a8c33894535f415ceec31c2debbfd48,4,0,4,100
0xf760bfabcfa41ee126bd6b59099c594c41e89276,6,0,6,100
0xf779f836a3d013d8012207db88fc16820f4bd7a0,16,0,16,100
0xf77a9cde32f125c0fac0876e8fb3d82c928f9269,2,0,2,100
0xf7d2c9a3ef4f5a62a2bc0a073bc506ff98d7b892,18,0,18,100
0xf80cc583776bd1f221999d4f85d840c945e5fed6,62,0,62,100
0xf849c3169e095a54ed49f7ba1e94f1102c356988,8,0,8,100
0xf8526b275f1f2e07b84352e8d254070909a387ac,2,0,2,100
0xf8900cf8ccd5d2a142a74688e57d864804af837a,1,0,1,100
0xf8a22f8ea94443f13b1d6c746ebc682631abae6f,9,0,9,100
0xf8d963e9e994fdaab923542a852a0505ed95144d,1,0,1,100
0xf8e9f8071a74700f59d6ac8efe78f03023827b0a,1,0,1,100
0xf929858f637a1ca2b18aa50a38a7ca9bba7b5768,5,0,5,100
0xf92dd447785881afa2720397920ec104665456b7,11,0,11,100
0xf976475469e7e882ec03d0832b4354cb4bda57fc,1,0,1,100
0xf9bccbecb43db394908a6af1a3e928d1ef3df9a5,0,0,0,0
0xf9ddbac904d27f66207d140c1ca647aeb6192855,6,0,6,100
0xfa3c80975d633d38c383d47f4b6853ba28e2e091,13,0,13,100
0xfa7592eee3a03d0b3733bda12fa0c68475df70a9,4,0,4,100
0xfac9e5f339d264962caa0c6ef40978fc01c19bc7,8,0,8,100
0xfad8144e4a437f433f60d97a1c46d48b8a4d3b79,3,0,3,100
0xfb13d30424b5bf0487bf04b9ca590549d9da1a37,1,0,1,100
0xfb1c74670ca8610ce6a1fe696b8aa027f2f2ed19,4,0,4,100
0xfb31d2490ab30a584096cc28f35bccf0085f4e78,2,0,2,100
0xfb541dc23e3b4359275d37e9e8ea3dc54cae5ff8,3,0,3,100
0xfb67a549d0a142b8d73bd8e2e6cf30256f0265db,3,0,3,100
0xfb68421afdb23163c52a62147c79546000a74c30,11,0,11,100
0xfb69e5fd00f946e494184589f5b6ecb8b1039064,5,0,5,100
0xfbd3ecf8e08695f58d31750ff8dd73118aa42d72,0,0,0,0
0xfc5c2d3aecb8db6e8b871ad2d6786cfcabe84a00,3,0,3,100
0xfc8658a7fed9044e6185bba5127eec4d758375f9,1,0,1,100
0xfcb18fa0b75a266b5cbd82865953fa4f0896e2c3,1,0,1,100
0xfd64ceb90bce9eebfcdcf3e937dc1e6d010c1ab6,4,0,4,100
0xfd73a104c0866c4d0a6473575632e5a5a5aa4584,5,0,5,100
0xfd85a9a40dcc34adff6b645fc937925703b60a22,8,0,8,100
0xfd9e6ca988e444323d1a66ce4d588bfb834ac5ae,12,0,12,100
0xfdce295423edb7921ece18d95fd827b3700aed9b,2,0,2,100
0xfdfc80875b860272763f7b25aa943d4e29e7dd6d,3,0,3,100
0xfe04ac070e5449bd2ed3c3aff6ba2ebd7ec4a29e,0,2,2,0
0xfe2401eb7e5641c18dadf10670caf26d302d9dc5,6,0,6,100
0xfe3fcb1c06274f51c2b8e7bf043a543870aa13da,0,0,0,0
0xfe51401d4fd4c3ed7a8ace23c22c608eb094ebdc,1,0,1,100
0xfe51eb0d8e7c1e81cdc03655e61e7e0c17204190,6,0,6,100
0xfe669af70d6a784d4c226f711a182e5d1917b111,4,0,4,100
0xfee73f83466aaf63a56527535e5fe6dd440b0dbc,1,0,1,100
0xfee86ad5f76f546a870d93f44f080e67458b6402,9,0,9,100
0xfefb6c306105eaa900e7db01fe5ad4c7ec3107df,1,0,1,100
0xff0d801c78fc74cd3f85b103b627b97969358aa7,4,0,4,100
0xff2a7eaa5d260f10b26e85aa19242af1d9a01a37,69,0,69,100
0xff3830c41cd9d3600354aa468c90822bec3e94c4,7,0,7,100
0xff85fa5fd90281e34ff5e0b199e724f49fde8019,2,0,2,100
0xffb8c9ec9951b1d22ae0676a8965de43412ceb7d,7,0,7,100
